0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,47.7260337471329,77.51486059186111,98.84138765103444,112.68627807090333,117.62153798719996,112.68627807090336,98.84138765103444,77.5148605918611,47.7260337471329,0.0,0.0,0.0
0.0,0.0,56.69463719833527,113.38927439667052,163.49202096927706,205.16441194137337,234.28218664537897,245.11359580699306,234.282186645379,205.16441194137332,163.49202096927706,113.38927439667052,56.69463719833526,0.0,0.0
0.0,47.72603374713291,113.38927439667054,185.64440567193688,257.8995369472033,324.04205249980294,374.1644607622463,394.26847195001443,374.1644607622463,324.0420524998029,257.8995369472033,185.64440567193688,113.38927439667052,47.726033747132895,0.0
0.0,77.51486059186112,163.4920209692771,257.8995369472032,358.4196686477961,458.93980034838887,544.0651319537885,583.6313704685722,544.0651319537886,458.9398003483888,358.4196686477961,257.8995369472032,163.49202096927704,77.5148605918611,0.0
0.0,98.84138765103447,205.16441194137337,324.04205249980294,458.9398003483889,609.2323482921681,759.524896235947,852.1267460166971,759.5248962359472,609.2323482921681,458.9398003483889,324.0420524998029,205.16441194137337,98.84138765103445,0.0
0.0,112.68627807090337,234.28218664537906,374.1644607622463,544.0651319537886,759.524896235947,1032.6753586811346,1305.8258211263224,1032.6753586811346,759.524896235947,544.0651319537886,374.1644607622463,234.28218664537903,112.68627807090336,0.0
0.0,117.62153798719999,245.11359580699315,394.2684719500145,583.6313704685724,852.1267460166971,1305.8258211263221,2305.8258211263224,1305.8258211263221,852.1267460166973,583.6313704685722,394.2684719500145,245.11359580699315,117.62153798719999,0.0
0.0,112.68627807090338,234.28218664537908,374.1644607622464,544.0651319537886,759.5248962359472,1032.6753586811346,1305.8258211263221,1032.6753586811346,759.5248962359472,544.0651319537886,374.1644607622463,234.28218664537906,112.68627807090337,0.0
0.0,98.8413876510345,205.1644119413734,324.04205249980305,458.939800348389,609.2323482921681,759.524896235947,852.1267460166971,759.5248962359469,609.2323482921679,458.9398003483888,324.0420524998029,205.16441194137337,98.84138765103447,0.0
0.0,77.51486059186112,163.4920209692771,257.8995369472033,358.41966864779613,458.93980034838887,544.0651319537886,583.6313704685722,544.0651319537886,458.93980034838887,358.419668647796,257.8995369472032,163.49202096927706,77.51486059186111,0.0
0.0,47.726033747132924,113.38927439667056,185.64440567193688,257.8995369472033,324.04205249980294,374.1644607622463,394.26847195001443,374.1644607622463,324.0420524998029,257.8995369472032,185.64440567193685,113.38927439667052,47.7260337471329,0.0
0.0,0.0,56.69463719833527,113.38927439667054,163.4920209692771,205.16441194137337,234.282186645379,245.1135958069931,234.282186645379,205.16441194137337,163.49202096927706,113.38927439667052,56.69463719833526,0.0,0.0
0.0,0.0,0.0,47.72603374713291,77.51486059186112,98.84138765103447,112.68627807090336,117.62153798719996,112.68627807090336,98.84138765103444,77.5148605918611,47.726033747132895,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
