0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.3850028650756,200.75466052836026,243.15314980685463,275.07987517094904,301.1542890857163,323.0973976452222,341.55815880956135,356.74329453909365,368.6673920238376,377.26840222829867,382.4686125047838,384.20919989116817,382.4686125047838,377.2684022282987,368.6673920238377,356.7432945390937,341.55815880956146,323.09739764522226,301.1542890857164,275.07987517094915,243.15314980685466,200.75466052836035,134.38500286507562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.95660212743584,227.68779645771602,336.785350931942,425.48048944151094,496.7780635281092,556.0120617912252,606.4398835266938,649.6771426856113,686.39194305393,716.7476273229754,740.6578713279582,757.9376043845734,768.396847899668,771.8995745551051,768.3968478996682,757.9376043845737,740.6578713279583,716.7476273229755,686.39194305393,649.6771426856113,606.439883526694,556.0120617912254,496.77806352810927,425.48048944151105,336.78535093194205,227.687796457716,134.95660212743581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.44922600768612,312.13861205202727,439.009232771486,559.5881149634656,667.6038827776323,762.4665530728456,845.7504249391492,918.9160405442225,982.779346516599,1037.5848433975716,1083.1974003709197,1119.2788615804468,1145.4272960823682,1161.2816001542103,1166.5954025299166,1161.2816001542103,1145.4272960823687,1119.2788615804473,1083.1974003709201,1037.5848433975714,982.7793465165993,918.9160405442229,845.7504249391494,762.4665530728458,667.6038827776324,559.5881149634657,439.0092327714861,312.13861205202727,165.44922600768612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,178.8774638107458,349.65829197871716,509.1393873015012,656.6224076127353,794.9539933728018,922.8803736327069,1039.7338410464922,1145.6070443483036,1240.694507194448,1324.9393594389906,1397.970683648836,1459.1782691826857,1507.8328785405417,1543.2111182102424,1564.7068541048898,1571.9188352561387,1564.7068541048898,1543.2111182102424,1507.832878540542,1459.1782691826863,1397.9706836488365,1324.9393594389912,1240.6945071944485,1145.607044348304,1039.7338410464924,922.8803736327072,794.9539933728021,656.6224076127352,509.13938730150124,349.6582919787173,178.8774638107459,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,182.92578163213307,365.85156326426613,545.1670907949357,718.138237562525,883.3870170051516,1040.7250772823002,1189.2297773339008,1327.9813931321132,1456.2494042131239,1573.3155844462756,1678.312900396082,1770.1802625760954,1847.7121141704456,1909.6632651887921,1954.877444113171,1982.4158627989664,1991.6662302848601,1982.4158627989664,1954.8774441131704,1909.663265188792,1847.7121141704463,1770.1802625760963,1678.3129003960823,1573.3155844462763,1456.2494042131248,1327.9813931321132,1189.2297773339014,1040.7250772823004,883.3870170051517,718.1382375625252,545.1670907949357,365.85156326426636,182.92578163213315,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,178.87746381074584,365.85156326426613,556.4359168192501,747.0202703742341,934.8594551485119,1118.0623455630455,1295.3295214173459,1465.3322652884851,1626.7125499349338,1778.0935949258053,1918.005525981448,2044.8163951229658,2156.725352089019,2251.8266597342094,2328.23062393101,2384.2195302546816,2418.412922692944,2429.9143602853687,2418.4129226929444,2384.2195302546825,2328.2306239310105,2251.8266597342094,2156.7253520890195,2044.8163951229665,1918.0055259814492,1778.0935949258055,1626.712549934934,1465.3322652884851,1295.329521417346,1118.0623455630462,934.859455148512,747.0202703742341,556.4359168192503,365.85156326426625,178.87746381074587,0.0,0.0,0.0,0.0
0.0,0.0,0.0,165.44922600768612,349.6582919787171,545.1670907949356,747.020270374234,951.6186187342383,1156.2169670942428,1358.6733886811735,1557.1983975355524,1750.0572124677583,1935.4429463933325,2111.4068995737143,2275.796529430746,2426.221802025314,2560.078090922804,2674.6385487463617,2767.213040546357,2835.357130281603,2877.101937432757,2891.1653654707293,2877.1019374327566,2835.357130281603,2767.213040546358,2674.638548746363,2560.078090922804,2426.2218020253144,2275.796529430747,2111.406899573715,1935.442946393333,1750.057212467759,1557.198397535553,1358.673388681174,1156.2169670942433,951.6186187342386,747.0202703742342,545.1670907949358,349.6582919787172,165.44922600768618,0.0,0.0,0.0
0.0,0.0,134.95660212743581,312.1386120520274,509.13938730150124,718.1382375625251,934.8594551485119,1156.2169670942428,1379.716405813048,1603.215844531852,1824.7334675759325,2042.255240653665,2253.595123596922,2456.294527544975,2647.5518901425057,2824.196192624739,2982.7266608305254,3119.4364037820774,3230.625859226452,3312.894012892618,3363.4723312857527,3380.543226732034,3363.4723312857536,3312.8940128926183,3230.6258592264526,3119.436403782078,2982.726660830527,2824.196192624741,2647.5518901425085,2456.294527544976,2253.5951235969223,2042.2552406536659,1824.7334675759332,1603.215844531853,1379.7164058130481,1156.216967094243,934.8594551485121,718.1382375625251,509.1393873015013,312.1386120520274,134.95660212743587,0.0,0.0
0.0,0.0,227.687796457716,439.00923277148615,656.6224076127352,883.3870170051517,1118.062345563046,1358.6733886811735,1603.2158445318526,1849.740116057257,2096.26438758266,2340.6351589740475,2580.387779795714,2812.6241968667578,3033.9203109695654,3240.2844175006126,3427.1959559924803,3589.7545463249658,3722.959979684758,3822.1207307766604,3883.350148085605,3904.062878885896,3883.3501480856066,3822.120730776661,3722.9599796847583,3589.7545463249667,3427.1959559924812,3240.284417500615,3033.920310969566,2812.624196866759,2580.3877797957152,2340.6351589740484,2096.2643875826607,1849.740116057257,1603.2158445318532,1358.673388681174,1118.0623455630457,883.3870170051521,656.6224076127355,439.0092327714861,227.68779645771605,0.0,0.0
