0.0,0.0,0.0,11.931508436783226,19.378715147965277,24.71034691275861,28.171569517725832,29.40538449679999,28.17156951772584,24.71034691275861,19.378715147965274,11.931508436783226,0.0,0.0,0.0
0.0,0.0,26.105167736367044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.10516773636704,0.0,0.0
0.0,26.105167736367044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.105167736367036,0.0
11.931508436783227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.931508436783224
19.37871514796528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.378715147965274
24.710346912758617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.710346912758613
28.171569517725843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.17156951772584
29.405384496799996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.405384496799996
28.171569517725846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.171569517725843
24.710346912758624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.710346912758617
19.37871514796528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.378715147965277
11.931508436783231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.931508436783226
0.0,26.10516773636705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.10516773636704,0.0
0.0,0.0,26.105167736367047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.105167736367036,0.0,0.0
0.0,0.0,0.0,11.931508436783227,19.37871514796528,24.710346912758617,28.17156951772584,29.40538449679999,28.17156951772584,24.71034691275861,19.378715147965274,11.931508436783224,0.0,0.0,0.0
